ï»¿Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2010-04-02,0.0010634166718664385,0.0016532826047230675,0.0026895722903281065,0.004022247088301515,0.005539285143464497,0.00715788549756282,0.008817623979129071,0.010475137576364072,0.012100004529795105,0.013671558727090409,0.015176433182250414,0.016606671628909345,0.017958282076062017,0.01923013355760262,0.020423118828955807,0.021539522667783056,0.02258254870233606,0.023555968094600747,0.024463861556499447,0.025310432557494385,0.026099874570368938,0.026836279097639203,0.02752357425931267,0.028165486088779224,0.028765516523176694,0.02932693350214116,0.029852769694395383,0.030345827225774537,0.030808686440434305,0.031243717232553685,0.03165309187283155,0.03203879854907759,0.032402655063995325,0.03274632230206401,0.03307131720388625,0.03337902508031367,0.033670711167733146,0.03394753137601565,0.03421054221638066,0.03446070992134903,0.03469891878577006,0.03492597876870088,0.035142632402288654,0.03534956105697181,0.035547390613197824,0.035736696589146064,0.03591800877216294,0.03609181539914851,0.036258566928260336,0.03641867944122707
2010-04-09,0.0010711195066915096,0.0016883938693369079,0.002750019230497917,0.0041060172286394685,0.005644458973567782,0.007282656268475782,0.008960308164596817,0.010634178683397149,0.012273972274173756,0.013859145076625817,0.01537644637876931,0.01681802900164362,0.018180002233065866,0.01946132837138121,0.020662985504771362,0.02178733608809851,0.022837654170813994,0.02381777455200728,0.024731835304149623,0.0255840914979652,0.02637878295737217,0.02712004277510401,0.02781183636228949,0.028457923174536395,0.029061835098908965,0.029626866915361635,0.03015607535283015,0.03065228411504432,0.03111809290971503,0.03155588902055732,0.03196786034869864,0.03235600914502447,0.03272216587874519,0.0330680028561693,0.03339504732999367,0.03370469393321973,0.033998216340722774,0.03427677811146991,0.0345414426999882,0.03479318265046745,0.035032888003566263,0.035261373956665995,0.0354793878245812,0.035687615350804586,0.03588668642015787,0.03607718022293305,0.03625962991875714,0.03643452684588343,0.03660232431868392,0.03676344105299567
2010-04-16,0.0010709532113128686,0.0016184545551474923,0.0026250675118258456,0.003937737288685175,0.005442096045199633,0.007053522397535858,0.00871018342734077,0.010367629430177232,0.011994603525133745,0.013569800664634408,0.015079367631544672,0.016514980529284164,0.017872371620083823,0.019150205169395355,0.020349223808250463,0.02147160409139593,0.02252047340289544,0.023499550928185887,0.024412883691978998,0.025264655143515724,0.02605904883962218,0.026800153735183244,0.0274919006789592,0.028138022118166427,0.02874202888584214,0.029307199397006906,0.029836577704387343,0.030332977733696198,0.030798991688458264,0.03123700112922693,0.031649189626300984,0.0320375561857473,0.03240392887678266,0.032749978260849855,0.03307723035188866,0.033387078933351425,0.03368079712821583,0.03395954816963038,0.034224395356554076,0.03447631120442334,0.03471618581826569,0.034944834526913104,0.035163004823672475,0.03537138266222821,0.035570598157622396,0.03576123074158779,0.035943813819831215,0.03611883897647001,0.036286759768003995,0.036447995146168075
2010-04-23,0.0010837537731149148,0.0015289509199304715,0.0024575858681809646,0.003711265963224842,0.005171424125535291,0.006750138671008637,0.008382985724313466,0.010023484039415668,0.011638786089477103,0.01320634342016208,0.014711332667718246,0.016144674639434954,0.01750151505774765,0.018780064049210315,0.019980713849944605,0.02110537179040438,0.022156959433041294,0.023139039570619156,0.024055541284691926,0.02491055991325217,0.02570821397801336,0.02645254518584882,0.02714745079022899,0.02779664006966786,0.028403608602733943,0.028971625512248873,0.029503730008512773,0.030002734456285943,0.030471231880511842,0.030911606356623014,0.03132604513816267,0.031716551685110936,0.03208495899240348,0.032432942796598724,0.032762034372684885,0.03307363273289963,0.033369016113149026,0.03364935268636121,0.03391571048069193,0.034169066507623864,0.034410315123527255,0.03464027566037063,0.03485969936866947,0.035069275719718025,0.03526963811563915,0.03546136905554273,0.035645004804655996,0.035821039611088276,0.0359899295122208,0.03615209576978777
2010-04-30,0.0011036637653071254,0.001470837190723235,0.0023366035035117024,0.00353954619956005,0.004958684552732049,0.0065041695789774985,0.008110037818694023,0.009728577602918728,0.011325957569352086,0.012878842163092768,0.01437177793010229,0.01579518093728649,0.017143792278077885,0.018415497437552643,0.019610427948189957,0.020730281570806516,0.021777811214794676,0.02275644378032313,0.023669998703862945,0.02452248272300792,0.02531794264576474,0.026060362027482967,0.026753590872854068,0.027401299985770143,0.028006953539606486,0.028573794955246194,0.02910484234865706,0.029602890718483835,0.03007051874534169,0.030510098614093838,0.030923807684254293,0.0313136411498681,0.031681425070750335,0.03202882933896654,0.03235738028129269,0.03266847270052372,0.032963381234010505,0.033243270962988326,0.033509207245988125,0.033762164777662224,0.03400303589361468,0.03423263815453358,0.0344517212507901,0.034660973273002826,0.03486102639585569,0.03505246202245523,0.0352358154352788,0.035411579997720585,0.03558021094769439,0.03574212882192914
2010-05-07,0.0011534286866141576,0.0014725901267314719,0.0023014807146322317,0.0034762652028018978,0.004874057194526448,0.00640350748311864,0.00799747264639967,0.00960731390208071,0.011198472295544739,0.01274704202616285,0.014237123398749158,0.01565878389426323,0.017006492860786128,0.0182779244437641,0.019473046271660938,0.020593429406891576,0.021641729202343488,0.022621297791860635,0.023535897636489257,0.024389492357933105,0.02518609641931561,0.025929669378418216,0.02662404369010085,0.027272877569482115,0.027879626400587002,0.028447527708405904,0.0289795959014199,0.0294786239118624,0.029947189571349897,0.03038766510633506,0.03080222855739964,0.031192876247122147,0.03156143566534007,0.03190957832543375,0.03223883228432611,0.032550594122765814,0.03284614025934518,0.03312663752796651,0.03339315298904708,0.03364666297346092,0.0338880613779957,0.03411816724422062,0.03433773166084913,0.03454744403426418,0.03474793777385917,0.03493979543899706,0.03512355339327413,0.03529970600982145,0.035468709468900066,0.03563098518627698
2010-05-14,0.0011821242314419408,0.0014906296279451475,0.002317752760312255,0.0034971438518867602,0.004904003472073471,0.00644553566677083,0.008053510830547337,0.009678482004887525,0.011285295693510642,0.012849615078822763,0.014355234039242735,0.015792008033467732,0.017154265444132615,0.01843959250070076,0.01964790812109344,0.020780763259235804,0.021840813675960233,0.022831426295927264,0.02375638813015512,0.02461969365039132,0.025425391906321336,0.0261774789013544,0.026879824041003062,0.02753612203931534,0.02814986367052908,0.028724320308660064,0.02926253840423148,0.02976734098109348,0.030241333957149653,0.03068691564776935,0.03110628823652501,0.03150147032346525,0.03187430990895229,0.032226497358758224,0.032559578037363195,0.03287496440192805,0.03317394742754742,0.03345770729158856,0.03372732328619469,0.03398378295725097,0.0342279904882637,0.034460774360985665,0.034682894332993174,0.034895047777128346,0.03509787542978539,0.035291966595215135,0.0354778638519289,0.03565606730533444,0.03582703842825404,0.03599120352819065
2010-05-21,0.0012000498387861967,0.001405471834745214,0.0021495031715178543,0.0032618085749966316,0.004614406949780438,0.006111961410954577,0.007684212266292765,0.009280089856572023,0.010863142953287462,0.012407996307700713,0.013897612337104159,0.015321180297581567,0.016672494373489333,0.01794871208246765,0.01914940796550199,0.020275856058551468,0.02133048919479963,0.022316494608696155,0.02323751427067708,0.024097425400156216,0.02490018209834821,0.02564970333824898,0.02634979590392182,0.02700410348770916,0.027616075191561326,0.02818894826278043,0.028725741123728568,0.029229253706921553,0.029702072842245728,0.03014658100951364,0.030564967204615132,0.030959239000412787,0.031331235137186476,0.03168263816975612,0.032014986843376544,0.03232968797899502,0.03262802772896415,0.03291118212339436,0.03318022687011548,0.03343614640164498,0.0336798421836791,0.03391214031377897,0.034133798447915385,0.03434551209773963,0.03454792034391032,0.03474161101132036,0.03492712535123078,0.035104962273575305,0.03527558217038153,0.03543941036860381
2010-05-28,0.0012386979094972323,0.0014474603551904528,0.0021927442109710305,0.003304787191189585,0.0046560457081062,0.006151515171900487,0.007721186665151434,0.00931417830560539,0.010894178104946821,0.01243591279084526,0.013922418265916588,0.015342935594183267,0.01669129437103406,0.017964675210173486,0.019162666579963586,0.02028654969199515,0.021338759652728564,0.022322482476111648,0.02324135648523882,0.024099253628160115,0.024900121709905326,0.025647872825205188,0.026346306620749348,0.026999059624095753,0.02760957390750484,0.0281810799340676,0.028716589658837083,0.029218896906497455,0.02969058278005091,0.030134024419639943,0.03055140586423752,0.030944730100727437,0.03131583163770363,0.031666389132988325,0.031997937748334385,0.032311881012892334,0.03260950205723634,0.032891974138616734,0.033160370420729016,0.03341567300159647,0.03365878120419366,0.033890519158529364,0.034111642712854,0.034322845716828705,0.0345247657219346,0.03471798914490217,0.03490305593909536,0.03508046381703918,0.03525067206496103,0.03541410498756672
2010-06-04,0.0012344788848653162,0.0013587128914274854,0.002044080003309032,0.0031150168652377373,0.004439462488753676,0.005918902234517919,0.00748060678742998,0.009071592110061564,0.01065392743228317,0.01220109803573644,0.013695192413775105,0.01512473288292611,0.01648300769882755,0.0177667934071601,0.018975380291686057,0.02010983275213068,0.02117243134796611,0.02216625494357092,0.023094870567099246,0.023962105787223194,0.024771884042602263,0.025528107762631213,0.026234577558010022,0.02689493844332797,0.027512646144383757,0.02809094816879771,0.028632875580581668,0.02914124239706095,0.029618650282193616,0.03006749679278663,0.030489985881693177,0.03088813970480452,0.031263811040013356,0.03161869582468047,0.03195434546781461,0.032272178705348833,0.03257349285026406,0.032859474350627985,0.033131208613130896,0.033389689081464294,0.03363582558103839,0.03387045195648304,0.03409433303797589,0.03430817097810813,0.034512611003812,0.03470824662865267,0.034895624370147385,0.035075248015177994,0.0352475824743518,0.03541305726359145
2010-06-11,0.0012776684983295669,0.0013714918520522403,0.002028607968175623,0.0030734298007450787,0.004373825755020148,0.005831180402505633,0.007372645709777406,0.008945109847315459,0.010510511469241353,0.01204220686305354,0.013522160040918494,0.014938775223635252,0.016285230055665928,0.017558198497997855,0.01875687642392112,0.01988224187250679,0.020936496786565624,0.02192264873737546,0.022844200297159847,0.02370492089839024,0.02450868163933924,0.025259337891286086,0.025960647997042563,0.02661621902991089,0.027229472669666042,0.027803625875810905,0.02834168229893811,0.028846431347726232,0.02932045258407212,0.02976612370090503,0.030185630784590908,0.0305809799064788,0.030954009349512916,0.03130640197425992,0.031639697378490914,0.03195530361676727,0.032254508329994123,0.03253848919637597,0.032808323659871,0.033064997924150547,0.03330941522235572,0.03354240338801874,0.033764721762232226,0.0339770674779226,0.03418008116499342,0.03437435212097011,0.034560422991214534,0.034738794001251336,0.03490992678159727,0.035074247822966
2010-06-18,0.0013066682558421916,0.0013495553757475343,0.0019624682677966236,0.0029688199483926397,0.004235637064665903,0.005663594584419153,0.007179245396794298,0.008728971132901874,0.010274281472467424,0.011788168819573008,0.013252287992703634,0.01465478002777618,0.015988598141045397,0.017250224557426082,0.01843869102957558,0.019554834837034955,0.020600736955014992,0.021579300781303427,0.02249393898779736,0.023348343257248536,0.024146317299402767,0.02489165794765319,0.02558807258068012,0.02623912380052839,0.02684819439230601,0.027418467219534542,0.02795291597408105,0.028454303679881044,0.02892518660762089,0.029367921842077163,0.0297846771932443,0.030177442486753643,0.03054804153190066,0.030898144265228564,0.03122927871841457,0.031542842572358364,0.03184011414359436,0.03212226271121284,0.032390358137635744,0.03264537976892064,0.03288822462290463,0.03311971488887259,0.033340604772399106,0.033551586724998826,0.03375329710130743,0.033946321287532534,0.034131198344479356,0.03430842520703735,0.03447846047995661,0.03464172786730209
2010-06-25,0.001328164503696958,0.0012987355326397644,0.0018452595098235706,0.00279084916234717,0.004002179432448809,0.005379548225841104,0.006849124442686648,0.008356911518186077,0.009864055206535367,0.011343203610674927,0.012775689953260366,0.01414935783029851,0.015456887477591955,0.0166945121164663,0.01786103747157315,0.018957096446324345,0.01998458578781709,0.020946243231265867,0.02184533276142809,0.022685412799830017,0.023470167743377474,0.024203287674579896,0.024888384498098243,0.025528935439010872,0.02612824692755821,0.02668943352104055,0.02721540777656293,0.027708877967489595,0.02817235129386878,0.028608140821445173,0.02901837483340576,0.029405007623647738,0.029769831023553028,0.030114486154330652,0.03044047504826079,0.030749171895807344,0.031041833760256588,0.031319610664050715,0.03158355499656474,0.03183463022579168,0.03207371891939436,0.03230163009627737,0.03251910594008925,0.03272682791231092,0.03292542230590755,0.03311546528174533,0.03329748742972412,0.0334719778953213,0.03363938811032815,0.03380013516424609
2010-07-02,0.0013207291155732763,0.001190769770303109,0.001651187502654498,0.002522771546155692,0.0036702718280001868,0.004992388653888442,0.006413962690109413,0.007879891040259716,0.009350396180907711,0.010797354161182696,0.012201451265191017,0.013549987825709296,0.014835186863506726,0.016052895922752945,0.017201594628810907,0.01828163949254155,0.019294692416828626,0.02024329108845037,0.021130528642187563,0.02195981720115984,0.022734715551422327,0.0234588056338495,0.024135605995554844,0.02476851304396194,0.025360763052488272,0.025915409506183464,0.02643531164969843,0.026923131088148027,0.027381334056218752,0.02781219756129115,0.02821781806085377,0.028600121683219938,0.02896087526712244,0.02930169769861264,0.029624071177251247,0.029929352159101506,0.030218781810289093,0.030493495868698067,0.030754533858025093,0.031002847632021005,0.03123930925048274,0.031464718204870366,0.0316798080221945,0.03188525228249451,0.03208167008890814,0.03226963103085788,0.03244965968088176,0.03262223966459184,0.03278781734150878,0.03294680513235698
2010-07-09,0.0013451690722498496,0.0012663973962673096,0.0017711678299244787,0.002681295660524533,0.003862392686530958,0.005213884248163504,0.006661221874148504,0.008149818159351084,0.009640331310080841,0.011105006315655839,0.012524842401120142,0.013887405825375176,0.015185146008988189,0.01641410361786151,0.01757292334021398,0.01866210305546417,0.01968342599497243,0.020639534197120585,0.02153361074244501,0.022369145454707917,0.023149764393854,0.02387910788024865,0.024560745239272694,0.02519811714832209,0.025794498567573425,0.026352976869844988,0.02687644105443148,0.02736757891425569,0.0278288797873786,0.028262641111760876,0.028670977454539538,0.029055831034041055,0.0294189830178347,0.029762065081746066,0.030086570867280504,0.030393867089567986,0.030685204133473774,0.03096172603872068,0.03122447982101592,0.03147442410935731,0.03171243710307151,0.031939323868147934,0.03215582300295019,0.032362612709848915,0.032560316312820026,0.03274950726242516,0.032930713669464554,0.033104422407439195,0.03327108282213172,0.033431110084372336
2010-07-16,0.001326283782694412,0.001201636526162439,0.0016620915512662437,0.002529951652788083,0.0036711163514768098,0.004985153619330211,0.006397553980468387,0.00785369663142341,0.00931415737503925,0.010751067158391019,0.012145292290597352,0.013484256504948196,0.014760263699551619,0.015969210637714067,0.017109602848929137,0.01818180581474927,0.019187478333907028,0.020129146592954193,0.02100988659740531,0.02183308977655856,0.022602292182991545,0.023321052096504286,0.023992864273145138,0.024621101758644175,0.02520897827410051,0.025759525807636595,0.02627558330924183,0.026759793366030096,0.027214604493572558,0.027642277264467593,0.028044892946016302,0.028424363664680014,0.028782443379312538,0.029120739146291437,0.029440722311924294,0.02974373938203665,0.030031022404154586,0.030303698760941123,0.03056280031978456,0.03080927191674044,0.031043979176543977,0.03126771568656627,0.03148120955325158,0.031685129376176624,0.03188008967850915,0.03206665583414276,0.03224534853177617,0.0324166478151606,0.03258099673700953,0.03273880466191212
2010-07-23,0.0013296402308818674,0.0012144274003534888,0.0016713085028620886,0.002526396357033868,0.0036484774761686503,0.004939292649616532,0.006325954168397948,0.007755039169468431,0.009187996634137505,0.010597582923787006,0.011965101721138516,0.01327827230858897,0.014529587976879532,0.015715056167851366,0.016833235413544936,0.017884502582937948,0.01887049844757394,0.01979371096549782,0.020657164620215093,0.02146419115936786,0.022218262567872835,0.022922871406789586,0.02358144700786498,0.024197298635969106,0.024773578776120252,0.025313261293335405,0.025819130450337523,0.026293777727400176,0.02673960413095813,0.027158826250667987,0.02755348476570852,0.02792545443953331,0.028276454900943243,0.02860806170615568,0.028921717325514105,0.029218741810530004,0.02950034298059149,0.029767626030531284,0.03002160250546227,0.030263198621846947,0.030493262936748942,0.030712573382996614,0.03092184369839882,0.031121729283591363,0.03131283252662983,0.03149570763389273,0.03167086500683312,0.031838775203079296,0.03199987251867903,0.0321545582261628
